date,ticker,close,volume,short_volume,short_exempt_volume,short_ratio_pct,short_interest,days_to_cover,borrow_fee_pct,utilization_pct,rebate_rate_pct,shares_outstanding,avg_daily_volume,fail_to_deliver,dark_pool_short_volume,dark_pool_short_ratio_pct,price_change_pct,squeeze_score,sentiment_tag,market_cap,exchange,country,data_type
2025-08-18,AMZN,36330,364266,100915,1615,27.7,153930131,364.54,0.46,69.79,-1.43,3983757965,422253,3459,53168,14.6,-1.49,100,bearish,144729926868450,NASDAQ,US,short_interest
2025-08-19,AMZN,38107,701767,173725,908,24.76,50778133,57.05,1.39,62.84,0.51,723994195,890133,17390,55832,7.96,-0.42,100,volatile,27589246788865,NYSE,US,short_interest
2025-08-20,AMZN,40205,518476,137354,1519,26.49,275322534,509.31,3.94,84.09,0.3,2539145918,540581,10162,73084,14.1,0.69,100,highly_bearish,102086361633190,NASDAQ,US,short_interest
2025-08-21,AMZN,39090,1094706,421042,3944,38.46,53783684,37.95,3.55,72.04,0.24,1376382416,1417313,32739,92112,8.41,-2.09,100,neutral,53802788641440,NASDAQ,US,short_interest
2025-08-22,AMZN,38381,404612,117559,1954,29.05,449654632,820.45,1.44,61.51,-0.11,4270202090,548057,1767,39061,9.65,0.89,100,volatile,163894626416290,NYSE,US,short_interest
2025-08-25,AMZN,39944,616409,162281,1616,26.33,475425972,635.71,1.07,76.09,0.25,2746874488,747863,8001,55191,8.95,0.94,100,bearish,109721154548672,NYSE,US,short_interest
2025-08-26,AMZN,38452,349779,102050,1503,29.18,325925558,807.86,5.7,68.62,-1.05,4713463621,403443,3050,47386,13.55,2.08,100,highly_bearish,181242103154692,NYSE,US,short_interest
2025-08-27,AMZN,38765,300000,94747,1249,31.58,56907132,210.43,2.46,95.1,-0.03,771264366,270439,3194,23986,8.0,3.06,100,volatile,29898063147990,NYSE,US,short_interest
2025-08-28,AMZN,39692,303806,33891,106,11.16,325554647,1094.04,4.51,60.56,0.75,2053052827,297570,7627,11445,3.77,-5.16,100,neutral,81489772809284,NYSE,US,short_interest
2025-08-29,AMZN,38232,323562,106360,1000,32.87,23410950,65.28,1.77,93.51,-1.06,264648221,358608,4559,40424,12.49,-2.24,100,neutral,10118030785272,NYSE,US,short_interest
2025-09-01,AMZN,38763,579993,60292,1102,10.4,384227196,512.0,2.97,70.29,0.65,2664975638,750446,2092,22185,3.83,2.48,100,squeeze_watch,103302450655794,NASDAQ,US,short_interest
2025-09-02,AMZN,37015,905473,233067,4490,25.74,50768049,58.82,1.86,90.84,-0.02,1252847566,863092,23517,105054,11.6,1.33,100,bearish,46374152655490,NYSE,US,short_interest
2025-09-03,AMZN,39019,378815,111618,1718,29.47,143390405,305.72,3.09,74.99,-1.17,4595119311,469032,7581,30060,7.94,-5.2,100,volatile,179296960395909,NYSE,US,short_interest
2025-09-04,AMZN,37190,773938,165777,1792,21.42,141036167,188.53,0.59,58.11,0.28,3127827245,748097,8245,79013,10.21,-1.65,100,squeeze_watch,116323895241550,NASDAQ,US,short_interest
2025-09-05,AMZN,39081,692926,199905,1542,28.85,19615411,31.38,1.79,82.37,-0.89,1088569597,625153,15850,61445,8.87,-4.78,100,squeeze_watch,42542388420357,NYSE,US,short_interest
2025-09-08,AMZN,38438,681584,260563,1609,38.23,240494111,357.49,4.25,91.46,-0.68,1394859053,672726,17102,137760,20.21,-0.09,100,bearish,53615592279214,NASDAQ,US,short_interest
2025-09-09,AMZN,37569,340466,44053,702,12.94,355495055,791.08,0.86,74.87,-0.24,3035312608,449382,9280,11938,3.51,2.52,100,bearish,114033659369952,NYSE,US,short_interest
2025-09-10,AMZN,36764,611067,211881,2088,34.67,86704432,147.45,1.89,92.71,-0.39,3111028570,588016,7381,105764,17.31,-3.95,100,squeeze_watch,114373854347480,NASDAQ,US,short_interest
2025-09-11,AMZN,38317,300000,44346,706,14.78,164242899,517.18,3.48,75.59,0.39,1515878480,317576,5157,19558,6.52,5.95,100,neutral,58083915718160,NASDAQ,US,short_interest
2025-09-12,AMZN,38413,670155,193540,1751,28.88,231252444,377.38,4.45,74.57,0.71,1544099417,612782,17167,36387,5.43,-3.05,100,squeeze_watch,59313490905221,NASDAQ,US,short_interest
2025-09-15,AMZN,37710,430004,45767,337,10.64,200390552,338.72,1.74,45.9,0.26,1538286181,591606,12060,17641,4.1,-6.15,100,squeeze_watch,58008771885510,NYSE,US,short_interest
2025-09-16,AMZN,39624,642454,158370,1992,24.65,79761481,94.34,2.94,75.66,-1.07,1321667495,845440,9031,37505,5.84,2.79,100,volatile,52369752821880,NASDAQ,US,short_interest
2025-09-17,AMZN,38006,595742,156732,396,26.31,553480785,956.37,3.2,61.2,-0.98,3239872611,578728,4651,42278,7.1,2.37,100,neutral,123134598453666,NYSE,US,short_interest
2025-09-18,AMZN,39626,555161,115430,2059,20.79,687650237,1074.65,4.72,79.01,-0.52,4899560074,639882,8221,41737,7.52,0.69,100,neutral,194149967492324,NASDAQ,US,short_interest
2025-09-19,AMZN,39245,515052,109238,601,21.21,86440513,147.9,1.3,95.22,-1.3,1193412464,584458,3723,49086,9.53,-2.56,100,bearish,46835472149680,NASDAQ,US,short_interest
2025-09-22,AMZN,37917,498536,121990,1258,24.47,249295154,606.83,1.02,72.07,0.29,1643949784,410815,9680,59335,11.9,3.43,100,bearish,62333643959928,NYSE,US,short_interest
2025-09-23,AMZN,38990,582670,132408,1406,22.72,101162859,142.32,4.15,49.16,-0.22,650914038,710827,6479,29997,5.15,-0.74,100,highly_bearish,25379138341620,NASDAQ,US,short_interest
2025-09-24,AMZN,38213,637125,249074,970,39.09,371239714,686.29,2.42,75.65,0.47,3563603655,540941,9961,127703,20.04,2.23,100,squeeze_watch,136175986468515,NASDAQ,US,short_interest
2025-09-25,AMZN,38285,456545,113255,1199,24.81,369526579,999.67,4.03,71.4,-0.38,4754385514,369649,12270,60387,13.23,2.21,100,volatile,182021649403490,NYSE,US,short_interest
2025-09-26,AMZN,38773,453238,184338,2074,40.67,78370888,180.95,3.68,65.19,-0.27,4129650761,433117,12476,55659,12.28,-1.12,100,bearish,160118948956253,NYSE,US,short_interest
2025-09-29,AMZN,37165,677274,167206,2203,24.69,136410445,201.86,2.58,46.97,0.6,806833554,675770,8474,58127,8.58,6.05,100,bearish,29985969034410,NASDAQ,US,short_interest
2025-09-30,AMZN,37746,759572,135773,2437,17.87,202786293,232.2,3.29,92.89,0.52,1951591526,873310,13874,53313,7.02,-0.88,100,volatile,73664773740396,NASDAQ,US,short_interest
2025-10-01,AMZN,37743,802184,309357,656,38.56,107890898,113.26,1.91,97.38,-0.12,962923429,952624,13029,132638,16.53,3.1,100,squeeze_watch,36343618980747,NYSE,US,short_interest
2025-10-02,AMZN,38578,692652,183206,2450,26.45,310645579,375.99,4.0,87.03,-1.09,2295970771,826203,13321,87509,12.63,1.4,100,volatile,88573960403638,NYSE,US,short_interest
2025-10-03,AMZN,38160,749787,148430,1275,19.8,580894886,705.66,1.9,45.32,-0.09,3800921914,823196,17950,77652,10.36,2.43,100,squeeze_watch,145043180238240,NYSE,US,short_interest
2025-10-06,AMZN,37957,526287,125275,1633,23.8,197983150,341.65,0.05,79.88,-1.04,1785002494,579493,3336,43736,8.31,-2.73,100,squeeze_watch,67753339664758,NYSE,US,short_interest
2025-10-07,AMZN,37199,816191,237157,1397,29.06,129946946,136.18,3.25,63.75,0.14,2275676120,954213,10879,115264,14.12,2.57,100,squeeze_watch,84652875987880,NYSE,US,short_interest
2025-10-08,AMZN,39405,420328,69111,427,16.44,256789876,636.94,4.44,97.23,0.79,2003864822,403160,11287,20896,4.97,-8.52,100,neutral,78962293310910,NYSE,US,short_interest
2025-10-09,AMZN,38287,661109,120740,1904,18.26,333673024,368.75,1.55,57.89,-0.37,1971123365,904876,16036,24002,3.63,-1.21,100,squeeze_watch,75468400275755,NYSE,US,short_interest
2025-10-10,AMZN,38969,786021,188012,2862,23.92,105909065,127.02,2.82,57.07,0.59,1780581759,833824,23010,85384,10.86,0.0,100,volatile,69387490566471,NASDAQ,US,short_interest
2025-10-13,AMZN,38267,686279,115735,833,16.86,82253099,148.9,3.4,74.94,0.11,1157387119,552423,7457,49844,7.26,0.47,100,neutral,44289732882773,NYSE,US,short_interest
2025-10-14,AMZN,39196,492647,54271,908,11.02,581793431,958.53,4.91,51.79,-0.62,3482485876,606966,14770,17291,3.51,-3.35,100,volatile,136499516395696,NASDAQ,US,short_interest
2025-10-15,AMZN,37677,498196,133346,2298,26.77,496250366,752.75,0.46,56.02,-0.38,4461806913,659248,1719,20313,4.08,-3.6,100,bearish,168107499061101,NYSE,US,short_interest
2025-10-16,AMZN,37950,300000,24392,427,8.13,29593908,110.67,6.13,69.16,-0.11,2818125118,267417,81,10183,3.39,2.47,100,highly_bearish,106947848228100,NASDAQ,US,short_interest
2025-10-17,AMZN,38647,524587,208824,2088,39.81,84338650,116.52,0.83,92.83,-1.26,975363250,723817,4296,104191,19.86,0.08,100,highly_bearish,37694863522750,NASDAQ,US,short_interest
2025-10-20,AMZN,37253,416969,144714,973,34.71,48583763,129.04,1.51,46.62,-0.79,562386638,376516,3736,46179,11.07,4.37,100,highly_bearish,20950589425414,NASDAQ,US,short_interest
2025-10-21,AMZN,37125,471850,149321,2251,31.65,138973821,212.45,2.03,79.69,-0.24,1877472537,654140,8611,32374,6.86,-2.38,100,neutral,69701167936125,NASDAQ,US,short_interest
2025-10-22,AMZN,38889,608027,218995,1515,36.02,108023953,197.2,5.26,75.33,-1.27,3728432174,547782,10327,78298,12.88,-0.07,100,bearish,144994998814686,NASDAQ,US,short_interest
2025-10-23,AMZN,37365,918308,316746,3477,34.49,146014450,185.23,4.21,89.52,0.18,1114270787,788277,12012,68542,7.46,-0.18,100,bearish,41634727956255,NYSE,US,short_interest
2025-10-24,AMZN,37245,674973,71613,324,10.61,9418159,10.1,4.46,61.79,-1.31,502879523,932867,11942,18796,2.78,-3.32,72.02,neutral,18729747834135,NASDAQ,US,short_interest
2025-10-27,AMZN,38504,406475,70655,829,17.38,215419568,413.18,3.86,67.26,-0.44,4255782778,521364,9319,34801,8.56,-2.79,100,neutral,163864660084112,NYSE,US,short_interest
2025-10-28,AMZN,37943,862355,299204,1609,34.7,224904249,280.51,1.2,83.1,0.38,4290432755,801761,25596,49394,5.73,-4.92,100,highly_bearish,162791890022965,NASDAQ,US,short_interest
2025-10-29,AMZN,39163,356344,95756,1392,26.87,421600835,1300.11,2.81,60.4,0.62,3581240387,324281,10061,33848,9.5,1.73,100,squeeze_watch,140252117276081,NASDAQ,US,short_interest
2025-10-30,AMZN,35970,648653,219764,2668,33.88,157195271,193.61,2.46,53.71,0.15,3704479325,811925,16384,105460,16.26,2.82,100,highly_bearish,133250121320250,NASDAQ,US,short_interest
2025-10-31,AMZN,38447,505020,101793,1419,20.16,174853892,280.06,2.13,63.68,0.54,1418351235,624345,11452,21906,4.34,2.42,100,squeeze_watch,54531349932045,NASDAQ,US,short_interest
2025-11-03,AMZN,37384,795023,322692,3780,40.59,43321269,41.7,3.42,61.11,-0.89,904474236,1038947,2095,58662,7.38,-5.5,100,highly_bearish,33812864838624,NASDAQ,US,short_interest
2025-11-04,AMZN,39177,577738,242537,3577,41.98,41699674,62.95,2.45,65.84,0.33,1699856053,662375,10073,104055,18.01,4.66,100,highly_bearish,66595260588381,NYSE,US,short_interest
2025-11-05,AMZN,36430,381982,106461,345,27.87,358536959,807.87,0.05,53.55,-0.36,3165565572,443807,3091,38298,10.03,0.51,100,highly_bearish,115321553787960,NASDAQ,US,short_interest
2025-11-06,AMZN,38082,473583,147344,2382,31.11,23252774,35.32,2.51,75.02,-1.07,733399677,658263,12740,65406,13.81,2.78,100,bearish,27929326499514,NASDAQ,US,short_interest
2025-11-07,AMZN,36317,475247,155253,1702,32.67,59467310,112.33,4.24,52.37,-0.01,1739333253,529382,7214,59596,12.54,2.4,100,squeeze_watch,63167365749201,NYSE,US,short_interest
2025-11-10,AMZN,38464,933417,87495,224,9.37,634448172,504.65,2.86,91.82,-1.11,4706373486,1257195,21366,34925,3.74,-1.51,100,highly_bearish,181025949765504,NASDAQ,US,short_interest
2025-11-11,AMZN,37086,586856,229263,4500,39.07,275945114,369.6,2.99,58.15,-1.15,3913188766,746609,11929,115567,19.69,-3.84,100,squeeze_watch,145124518575876,NASDAQ,US,short_interest
2025-11-12,AMZN,38587,304692,95385,1252,31.31,36830510,87.74,1.58,68.42,-0.32,1380150199,419765,5693,34416,11.3,0.01,100,highly_bearish,53255855728813,NYSE,US,short_interest
2025-11-13,AMZN,38548,819453,238188,1941,29.07,91706018,139.59,2.56,79.17,-0.26,678374191,656950,18048,128025,15.62,1.6,100,highly_bearish,26149968314668,NASDAQ,US,short_interest
2025-11-14,AMZN,36645,665232,113337,838,17.04,103351736,161.2,3.47,86.5,0.77,981839257,641157,1444,21254,3.19,0.78,100,neutral,35979499572765,NASDAQ,US,short_interest
2025-11-17,AMZN,37917,436583,88268,1221,20.22,354380983,991.13,2.58,48.9,-0.94,2151147695,357551,12982,23339,5.35,6.82,100,bearish,81565067151315,NYSE,US,short_interest
2025-11-18,AMZN,37818,300000,110504,284,36.83,105065659,344.8,5.05,53.48,-0.81,2623959067,304711,5392,46100,15.37,4.58,100,highly_bearish,99232883995806,NYSE,US,short_interest
2025-11-19,AMZN,36667,400331,69541,756,17.37,17587957,43.99,3.34,82.04,-1.13,357816092,399829,589,36773,9.19,-4.76,100,bearish,13120042645364,NYSE,US,short_interest
2025-11-20,AMZN,36877,1160729,279002,4636,24.04,301858428,236.18,1.29,63.59,-0.27,2213305036,1278069,9408,76372,6.58,4.24,100,neutral,81620049812572,NASDAQ,US,short_interest
2025-11-21,AMZN,37986,300000,24783,146,8.26,462985096,1191.6,1.68,54.72,0.59,3345481910,388541,3446,12513,4.17,-0.19,100,volatile,127081475833260,NYSE,US,short_interest
2025-11-24,AMZN,37346,342178,124607,2034,36.42,424004200,1212.1,4.64,53.42,-0.13,2539542108,349811,4666,37251,10.89,1.74,100,squeeze_watch,94841739565368,NYSE,US,short_interest
2025-11-25,AMZN,38129,883707,104771,1764,11.86,668149702,702.0,5.49,63.76,0.59,3956202717,951784,11728,36917,4.18,-5.83,100,volatile,150846053396493,NYSE,US,short_interest
2025-11-26,AMZN,38346,346704,110028,658,31.74,238470075,595.41,1.07,83.36,-0.79,1332061980,400512,5836,25389,7.32,-6.86,100,bearish,51079248685080,NYSE,US,short_interest
2025-11-27,AMZN,36712,1058027,212261,880,20.06,300884808,328.34,2.25,91.71,-0.59,4897653895,916375,21930,107280,10.14,0.42,100,bearish,179802669793240,NYSE,US,short_interest
2025-11-28,AMZN,36765,528947,181276,604,34.27,33303719,78.54,3.47,62.71,0.66,549331036,424051,6450,49618,9.38,2.41,100,volatile,20196155538540,NASDAQ,US,short_interest
2025-12-01,AMZN,37577,554468,145012,2116,26.15,77705071,135.32,3.73,62.12,0.58,1860333673,574224,4292,46872,8.45,3.45,100,highly_bearish,69905758430321,NASDAQ,US,short_interest
2025-12-02,AMZN,38072,743557,62656,322,8.43,745270097,824.37,2.88,86.84,-0.82,4580321095,904052,5363,24636,3.31,6.9,100,bearish,174381984728840,NYSE,US,short_interest
2025-12-03,AMZN,37791,703731,186983,1359,26.57,224616946,262.77,1.17,69.48,-0.08,2227258014,854809,13894,41343,5.87,1.98,100,bearish,84170307607074,NASDAQ,US,short_interest
2025-12-04,AMZN,37299,476485,182461,1136,38.29,536562036,849.2,4.14,53.49,-0.92,4092768785,631843,11503,68794,14.44,-3.18,100,squeeze_watch,152656182911715,NYSE,US,short_interest
2025-12-05,AMZN,38404,300000,68086,866,22.7,57239144,182.6,4.74,92.61,-0.67,4228147924,313470,5539,26445,8.82,4.06,100,neutral,162377792873296,NYSE,US,short_interest
2025-12-08,AMZN,36824,1247070,441851,8496,35.43,195277400,126.58,0.05,60.95,0.02,1316525943,1542688,886,189095,15.16,1.8,100,squeeze_watch,48479751325032,NYSE,US,short_interest
2025-12-09,AMZN,37805,730526,264055,3040,36.15,228020311,381.79,2.47,54.09,-0.61,1937890004,597239,8809,125121,17.13,-0.88,100,volatile,73261931601220,NASDAQ,US,short_interest
2025-12-10,AMZN,38018,1028799,246678,3435,23.98,20355867,17.28,2.43,51.11,0.75,1813904488,1178324,11651,75515,7.34,-2.83,77.57,volatile,68961020824784,NASDAQ,US,short_interest
2025-12-11,AMZN,36172,463802,118059,881,25.45,28729209,63.62,4.42,91.9,0.75,649063057,451593,7,21996,4.74,-5.45,100,bearish,23477908897804,NASDAQ,US,short_interest
2025-12-12,AMZN,37841,868304,115629,909,13.32,49270032,45.34,3.18,54.45,-0.08,3770846106,1086570,6740,38226,4.4,-0.9,100,bearish,142692587497146,NYSE,US,short_interest
2025-12-15,AMZN,38069,928298,117500,986,12.66,71766046,60.8,1.27,65.04,-0.89,2487847712,1180363,3041,39970,4.31,-4.4,100,squeeze_watch,94709874548128,NYSE,US,short_interest
2025-12-16,AMZN,37238,451002,120385,557,26.69,235659187,409.26,2.79,57.0,0.62,1528709954,575812,453,24132,5.35,0.82,100,squeeze_watch,56926101267052,NYSE,US,short_interest
2025-12-17,AMZN,37470,368257,109540,1520,29.75,776459635,1608.71,0.05,98.54,-1.43,4652733347,482659,8415,46625,12.66,2.31,100,squeeze_watch,174337918512090,NYSE,US,short_interest
2025-12-18,AMZN,37291,686359,282955,5259,41.23,170780154,263.14,2.03,61.46,-0.76,4641695911,649003,5023,102049,14.87,2.82,100,volatile,173093482217101,NASDAQ,US,short_interest
2025-12-19,AMZN,38418,393530,113442,279,28.83,204253325,455.94,2.29,68.47,-1.3,3866226487,447982,5431,34532,8.77,-0.13,100,bearish,148532689177566,NYSE,US,short_interest
2025-12-22,AMZN,35776,300000,120860,875,40.29,105401735,321.26,1.88,69.48,0.38,1353337013,328090,3114,28999,9.67,-4.5,100,highly_bearish,48416984977088,NYSE,US,short_interest
2025-12-23,AMZN,36263,521364,194061,1204,37.22,567804079,815.76,0.94,91.92,-0.43,4334123786,696045,4470,64881,12.44,1.21,100,squeeze_watch,157168330851718,NASDAQ,US,short_interest
2025-12-24,AMZN,39729,531078,43525,742,8.2,104272398,235.05,0.52,50.23,-1.47,746237994,443610,3781,20880,3.93,-1.2,100,highly_bearish,29647289263626,NYSE,US,short_interest
2025-12-25,AMZN,36374,300000,94628,444,31.54,117526160,384.01,4.11,95.9,-0.98,773133139,306053,7390,16280,5.43,2.52,100,highly_bearish,28121944797986,NASDAQ,US,short_interest
2025-12-26,AMZN,38281,300000,99143,211,33.05,306919228,881.71,2.92,57.44,-0.94,1762439098,348094,5825,49794,16.6,-0.07,100,neutral,67467931110538,NYSE,US,short_interest
2025-12-29,AMZN,38041,845375,171342,2894,20.27,530712006,655.45,1.2,81.5,-0.72,4990802854,809695,6225,26406,3.12,-1.29,100,squeeze_watch,189855131369014,NYSE,US,short_interest
2025-12-30,AMZN,36844,769226,267002,1923,34.71,94339159,150.91,1.11,95.97,-0.4,2714747557,625148,7408,45929,5.97,-1.45,100,neutral,100022158990108,NYSE,US,short_interest
2025-12-31,AMZN,36813,419038,45419,222,10.84,233397651,694.5,1.96,94.01,-1.28,2624955075,336066,4371,9628,2.3,2.46,100,highly_bearish,96632471175975,NASDAQ,US,short_interest
2026-01-01,AMZN,38083,300000,74844,314,24.95,85141042,250.63,3.66,59.39,-0.31,791024622,339705,7031,30745,10.25,1.97,100,neutral,30124590679626,NASDAQ,US,short_interest
2026-01-02,AMZN,38064,416046,140827,446,33.85,238781554,465.7,0.18,79.43,-0.61,3017800168,512738,3495,45442,10.92,1.83,100,volatile,114869545594752,NYSE,US,short_interest
2026-01-05,AMZN,37573,300000,81142,1447,27.05,101060556,308.97,1.45,86.92,-0.1,1488207312,327093,8947,42522,14.17,3.89,100,volatile,55916413333776,NASDAQ,US,short_interest
2026-01-06,AMZN,37608,919391,87156,826,9.48,57862923,64.98,1.94,78.33,-0.13,984005322,890533,23904,34240,3.72,-1.65,100,highly_bearish,37006472149776,NASDAQ,US,short_interest
2026-01-07,AMZN,37923,300000,110961,1041,36.99,275790849,730.66,1.87,70.94,0.63,4098937247,377452,5990,59377,19.79,1.57,100,volatile,155443997217981,NYSE,US,short_interest
2026-01-08,AMZN,38226,394723,38591,771,9.78,243828330,546.86,1.65,97.64,-0.18,3199980933,445870,10130,11995,3.04,1.22,100,highly_bearish,122322471144858,NYSE,US,short_interest
2026-01-09,AMZN,36619,574080,74843,558,13.04,122523909,168.63,2.24,69.15,-1.4,2986151663,726595,2889,36136,6.29,0.84,100,squeeze_watch,109349887747397,NYSE,US,short_interest
2026-01-12,AMZN,36326,583586,116872,1878,20.03,46228764,81.01,2.26,73.95,0.64,2114673423,570632,16473,48720,8.35,-1.96,100,highly_bearish,76817626763898,NYSE,US,short_interest
2026-01-13,AMZN,37579,516690,81966,488,15.86,80975959,180.31,4.54,46.73,-0.92,2369111157,449084,3361,37429,7.24,-3.8,100,highly_bearish,89028828168903,NYSE,US,short_interest
2026-01-14,AMZN,36816,318849,30341,221,9.52,801725930,2966.13,1.7,49.29,0.23,4810441492,270294,1558,15737,4.94,-1.4,100,volatile,177101213969472,NYSE,US,short_interest
2026-01-15,AMZN,35436,480391,82927,1413,17.26,99683735,174.08,1.44,96.33,-1.26,1589294420,572643,3854,20389,4.24,2.29,100,squeeze_watch,56318237067120,NYSE,US,short_interest
2026-01-16,AMZN,37835,1011254,175644,3116,17.37,261250711,273.12,3.83,91.95,0.12,1974258479,956542,28700,71539,7.07,3.27,100,bearish,74696069552965,NYSE,US,short_interest
2026-01-19,AMZN,35880,1097862,378265,2477,34.45,576311403,433.18,1.58,78.38,-1.09,4150780164,1330417,11767,126144,11.49,-0.07,100,highly_bearish,148929992284320,NASDAQ,US,short_interest
2026-01-20,AMZN,40313,300000,112642,681,37.55,327423969,962.08,3.12,96.18,-0.93,2879173397,340331,5706,43372,14.46,4.96,100,squeeze_watch,116068117153261,NYSE,US,short_interest
2026-01-21,AMZN,37612,566206,226476,2031,40.0,347224778,539.93,0.05,91.14,-0.44,3753181093,643091,16827,108803,19.22,2.79,100,highly_bearish,141164647269916,NYSE,US,short_interest
2026-01-22,AMZN,37485,487885,119457,596,24.48,558470705,854.9,0.05,71.24,-0.75,4855428426,653256,9067,48570,9.96,-3.5,100,squeeze_watch,182005734548610,NASDAQ,US,short_interest
2026-01-23,AMZN,38285,466651,95530,1444,20.47,401561048,722.17,2.52,45.49,0.51,2697364342,556047,6399,49406,10.59,-3.09,100,squeeze_watch,103268593833470,NYSE,US,short_interest
2026-01-26,AMZN,37350,607294,68385,1288,11.26,214288460,296.11,2.36,61.84,-1.46,3758255488,723672,10741,15667,2.58,1.39,100,volatile,140370842476800,NASDAQ,US,short_interest
2026-01-27,AMZN,36452,603585,122242,1310,20.25,147492886,174.59,3.02,66.61,-0.91,2144527611,844783,14314,56954,9.44,-2.35,100,highly_bearish,78172320476172,NYSE,US,short_interest
2026-01-28,AMZN,36719,486726,179860,1390,36.95,334322308,494.07,1.42,98.91,-1.22,2410527763,676676,5802,64761,13.31,4.47,100,volatile,88512168929597,NYSE,US,short_interest
